bibcode,astraatmadja_2016,bj_2015,bj_2018,bj_2021,bj_2023
2025A&A...701A.243T,0,0,0,1,0
2025A&A...701A.270K,0,1,0,1,0
2025A&A...701L...2Q,0,0,0,1,0
2025A&A...702A..11G,0,0,0,1,0
2025A&A...702A..58S,0,0,0,1,0
2025A&A...702A..70J,0,0,0,1,0
2025A&A...702A.118D,0,0,0,1,0
2025A&A...702A.162B,0,0,0,1,0
2025A&A...702A.178A,0,0,0,3,0
2025A&A...702A.259Z,0,1,0,0,0
2025A&A...702A.267S,0,0,0,1,0
2025A&A...702A.269M,0,1,0,0,0
2025A&A...702A.274R,0,0,0,4,0
2025A&A...702A.276P,0,0,0,3,0
2025A&A...703A..15M,0,0,0,3,0
2025A&A...703A..66E,0,1,0,8,0
2025A&A...703A.104K,0,0,0,1,0
2025A&A...703A.119T,0,0,0,2,0
2025A&A...703A.128B,0,0,0,1,0
2025A&A...703A.151K,0,0,0,2,0
2025A&A...703A.153B,0,0,0,4,0
2025A&A...703A.175H,0,0,1,1,0
2025A&A...703A.183V,0,0,0,2,0
2025A&A...703A.186R,0,0,0,2,0
2025A&A...703A.201M,0,0,0,1,0
2025A&A...703A.235M,0,0,0,1,0
2025A&A...703A.239N,0,0,0,1,0
2025A&A...703A.294M,0,0,0,8,0
2025A&A...703A.296M,0,1,0,0,0
2025A&A...703A.303Z,0,0,0,1,0
2025A&A...704A...5P,0,0,0,1,0
2025A&A...704A..44M,0,0,0,1,0
2025A&A...704A..50J,0,0,0,3,0
2025A&A...704A..59M,0,0,0,1,0
2025A&A...704A..70R,0,1,0,0,0
2025A&A...704A..72S,0,0,0,2,0
2025A&A...704A.103S,0,1,0,0,0
2025A&A...704A.144O,0,0,0,3,0
2025A&A...704A.175A,0,0,0,1,0
2025A&A...704A.221V,0,0,0,2,0
2025A&A...704A.251N,0,0,0,4,0
2025A&A...704A.283J,0,0,0,1,0
2025A&A...704A.294K,0,0,0,1,0
2025A&A...704A.341D,0,0,0,7,0
2025A&A...704L..11L,0,0,0,1,0
2025AJ....169....1G,0,0,0,1,0
2025AJ....169....9Z,0,0,0,2,0
2025AJ....169...20K,0,0,1,0,0
2025AJ....169...27H,0,0,1,0,0
2025AJ....169...36L,0,2,0,0,0
2025AJ....169...75S,0,0,0,1,0
2025AJ....169...87C,0,0,0,12,0
2025AJ....169...98H,0,1,0,0,0
2025AJ....169..119P,0,0,0,12,0
2025AJ....169..155W,0,0,0,4,0
2025AJ....169..160B,0,0,1,0,0
2025AJ....169..172M,0,0,0,4,0
2025AJ....169..179L,0,0,0,2,0
2025AJ....169..187R,0,0,0,1,1
2025AJ....169..218W,0,0,2,0,0
2025AJ....169..231F,0,0,0,2,0
2025AJ....169..232C,0,0,0,2,0
2025AJ....169..251G,0,0,0,7,0
2025AJ....169..257Z,0,0,0,1,0
2025AJ....169..274L,0,0,0,1,0
2025AJ....169..292G,0,0,1,0,0
2025AJ....169..313R,0,0,0,3,0
2025AJ....169..318S,0,0,0,1,0
2025AJ....169..326L,0,0,0,2,0
2025AJ....169..332Q,0,0,0,3,0
2025AJ....169..336W,0,0,0,1,0
2025AJ....170....1H,0,0,0,1,0
2025AJ....170...19L,0,0,0,1,0
2025AJ....170...24W,0,0,0,1,0
2025AJ....170...41E,0,0,0,2,0
2025AJ....170...55F,0,0,0,2,0
2025AJ....170...57A,0,0,0,9,0
2025AJ....170...58P,0,0,0,2,0
2025AJ....170...64Z,0,0,0,1,0
2025AJ....170...66S,0,0,0,2,0
2025AJ....170...72M,0,0,0,1,0
2025AJ....170...78B,0,0,0,2,0
2025AJ....170..103T,0,0,0,1,0
2025AJ....170..114S,0,0,0,0,1
2025AJ....170..127D,0,0,0,1,0
2025AJ....170..130D,0,0,0,1,0
2025AJ....170..137B,0,0,0,1,0
2025AJ....170..152A,0,0,0,1,0
2025AJ....170..164T,0,0,0,3,0
2025AJ....170..171L,0,0,0,1,1
2025AJ....170..172P,0,0,0,4,0
2025AJ....170..174F,0,0,0,1,0
2025AJ....170..177W,0,0,0,1,0
2025AJ....170..183H,0,0,0,2,0
2025AJ....170..211K,0,0,1,0,0
2025AJ....170..232D,0,0,0,1,0
2025AJ....170..265B,0,0,3,0,0
2025AJ....170..273R,0,0,1,0,0
2025AJ....170..279B,0,0,0,4,0
2025AJ....170..283L,0,0,1,0,0
2025AJ....170..289A,0,0,0,1,0
2025AJ....170..294C,0,0,0,1,0
2025AJ....170..327D,0,0,0,2,0
2025AJ....170..343H,0,0,0,1,0
2025AJ....170..362G,0,2,1,0,0
2025ARep...69..157V,0,0,0,3,0
2025AdSpR..75.1502E,0,0,4,0,0
2025ApJ...978....1Z,0,0,0,2,0
2025ApJ...978..106L,0,0,0,5,0
2025ApJ...978..117C,0,0,0,2,0
2025ApJ...979...33C,0,0,1,0,0
2025ApJ...979...59H,0,0,0,1,0
2025ApJ...979..193C,0,0,1,0,0
2025ApJ...979L...3L,0,0,2,0,0
2025ApJ...979L..45S,0,0,0,1,0
2025ApJ...980..124S,0,0,0,1,0
2025ApJ...980..142H,0,0,0,3,0
2025ApJ...980..175J,0,0,0,1,0
2025ApJ...980..260B,0,0,0,1,0
2025ApJ...980..268M,0,0,0,1,0
2025ApJ...981...31R,0,0,0,2,0
2025ApJ...981...46K,0,0,0,1,0
2025ApJ...981...94R,0,0,0,4,0
2025ApJ...981..151Z,0,0,0,2,0
2025ApJ...981..169K,0,0,1,0,0
2025ApJ...981L...1L,0,0,0,3,0
2025ApJ...982...37S,1,0,0,0,0
2025ApJ...982...41I,0,0,0,1,0
2025ApJ...982..165M,0,0,0,1,0
2025ApJ...982..184R,0,0,0,2,0
2025ApJ...983...51L,0,0,0,1,0
2025ApJ...983...70Y,0,0,0,1,0
2025ApJ...983...76H,0,0,0,4,0
2025ApJ...983..133P,0,0,1,0,0
2025ApJ...983L..10Z,0,0,0,1,0
2025ApJ...984...18L,0,0,0,2,0
2025ApJ...984...56A,0,1,0,0,0
2025ApJ...984...66H,0,0,0,1,0
2025ApJ...984..108R,0,0,0,1,0
2025ApJ...984..125L,0,0,0,1,0
2025ApJ...984..136H,0,0,0,3,0
2025ApJ...985...12W,1,0,0,0,0
2025ApJ...985..111K,0,0,0,4,0
2025ApJ...985..250X,0,0,0,3,0
2025ApJ...986...22S,0,0,0,2,0
2025ApJ...986...44Z,0,0,0,1,0
2025ApJ...986..123H,0,0,0,2,0
2025ApJ...987...23C,0,0,0,7,0
2025ApJ...987...25Z,0,0,0,1,0
2025ApJ...987...95C,0,0,0,6,0
2025ApJ...987..117S,0,0,0,1,0
2025ApJ...987..147C,0,0,3,0,0
2025ApJ...987..160R,0,0,0,2,0
2025ApJ...988...32C,0,0,0,3,0
2025ApJ...988...37M,0,0,0,4,0
2025ApJ...988...51P,0,0,0,1,0
2025ApJ...988..106H,0,0,0,1,0
2025ApJ...988..112K,0,0,0,1,0
2025ApJ...988..113D,0,0,0,1,0
2025ApJ...988..129A,0,0,0,1,0
2025ApJ...988..191O,0,0,0,1,0
2025ApJ...988..227C,0,0,0,1,0
2025ApJ...988..254L,0,0,0,1,0
2025ApJ...989....1Z,0,0,0,1,0
2025ApJ...989....3D,0,0,0,1,0
2025ApJ...989....4A,0,0,0,3,0
2025ApJ...989....8A,0,0,0,3,0
2025ApJ...989....9V,0,0,0,2,0
2025ApJ...989...24C,0,0,0,11,0
2025ApJ...989...70F,0,0,0,1,0
2025ApJ...989..167X,0,0,0,4,0
2025ApJ...989..186F,0,0,0,2,0
2025ApJ...990...62K,0,0,0,1,0
2025ApJ...990...87S,0,0,0,1,0
2025ApJ...990..155V,0,0,0,1,0
2025ApJ...990..218K,0,0,0,1,0
2025ApJ...990L...8V,0,0,0,2,0
2025ApJ...990L..57G,0,0,0,1,0
2025ApJ...990L..70L,0,0,0,1,0
2025ApJ...991...65B,0,0,0,1,0
2025ApJ...991...79B,0,0,2,1,0
2025ApJ...991..118T,0,0,0,4,0
2025ApJ...991..190A,0,0,0,3,0
2025ApJ...991..229S,0,0,0,2,0
2025ApJ...992....6K,0,1,0,0,0
2025ApJ...992...17M,0,0,0,2,0
2025ApJ...992...39Z,0,0,1,0,0
2025ApJ...992...97H,0,0,0,3,0
2025ApJ...992..134P,0,1,0,0,0
2025ApJ...992..167G,0,0,0,2,0
2025ApJ...992..215I,0,0,0,3,0
2025ApJ...992L...6S,0,0,0,1,0
2025ApJ...993...64L,0,0,0,1,0
2025ApJ...993..112G,0,0,0,4,0
2025ApJ...993..192K,0,0,0,5,0
2025ApJ...993..220H,0,0,0,2,0
2025ApJ...993..233W,0,0,0,5,0
2025ApJ...993..248G,0,0,0,1,0
2025ApJ...994....2H,0,0,0,1,0
2025ApJ...994....8K,0,0,0,1,0
2025ApJ...994...16M,0,0,0,1,0
2025ApJ...994...19M,0,0,0,2,0
2025ApJ...994..133M,0,0,0,6,0
2025ApJ...995...33C,0,0,0,1,0
2025ApJ...995...87D,0,0,0,2,0
2025ApJ...995..188Y,0,0,1,0,0
2025ApJ...995..217K,0,0,0,3,0
2025ApJS..276...15P,0,0,0,7,0
2025ApJS..276...19L,0,0,0,1,0
2025ApJS..276...29L,0,0,0,1,0
2025ApJS..276...63T,0,0,0,3,0
2025ApJS..277....1W,0,0,1,0,0
2025ApJS..277....6Z,0,0,0,13,0
2025ApJS..277....7H,0,0,0,3,0
2025ApJS..277...15J,0,0,0,1,0
2025ApJS..277...33F,0,0,0,2,0
2025ApJS..279....7Y,0,0,0,1,0
2025ApJS..279...20F,0,0,0,2,0
2025ApJS..279...40Z,0,0,0,7,0
2025ApJS..279...53L,0,0,0,4,0
2025ApJS..279...57H,0,0,0,1,0
2025ApJS..280...15W,0,0,0,1,0
2025ApJS..280...28L,0,0,0,5,0
2025ApJS..280...76M,0,0,0,3,0
2025ApJS..281....6B,0,0,0,1,0
2025ApJS..281...58L,0,0,0,2,0
2025ApJS..281...61L,0,0,0,3,0
2025AstBu..80..242R,0,0,0,2,0
2025AstBu..80..394P,0,0,0,1,0
2025AstBu..80..456R,0,0,0,4,0
2025AstL...51..210I,0,0,0,1,0
2025BAAA...66..137C,0,0,0,1,0
2025BlgAJ..43...45Z,0,0,0,1,0
2025CoBAO..72..341M,0,0,0,1,0
2025CoSka..55c..91C,0,0,0,5,0
2025FrASS..1208196C,0,0,0,4,0
2025IJAA...15..171P,0,0,0,1,0
2025JAVSO..53...31B,0,0,0,1,0
2025JApA...46...50A,0,0,0,1,0
2025JHEAp..4800412K,0,0,0,1,0
2025JKAS...58..209C,0,0,0,1,0
2025MNRAS.536...99G,0,0,0,2,0
2025MNRAS.536..498L,0,0,1,1,0
2025MNRAS.536.1057I,0,0,0,1,0
2025MNRAS.536.1180V,0,0,0,1,0
2025MNRAS.536.2011V,0,0,0,1,0
2025MNRAS.536.2127M,0,0,0,1,0
2025MNRAS.536.2477E,0,0,0,1,0
2025MNRAS.536.3251M,0,0,0,2,0
2025MNRAS.537.1320F,0,0,0,2,0
2025MNRAS.537.1763R,0,0,0,2,0
2025MNRAS.537.2046H,0,0,0,0,1
2025MNRAS.537.2112P,0,0,0,1,0
2025MNRAS.537.3234T,0,1,0,0,0
2025MNRAS.537.3276P,0,0,0,1,0
2025MNRAS.538..998H,0,0,0,3,0
2025MNRAS.538.1339M,0,0,0,1,0
2025MNRAS.538.1367Q,0,1,0,3,0
2025MNRAS.538.2171K,0,0,0,1,0
2025MNRAS.538.2186P,0,0,0,1,0
2025MNRAS.538.2339C,0,0,2,0,0
2025MNRAS.539..223G,0,0,0,1,0
2025MNRAS.539..246S,0,0,0,7,0
2025MNRAS.539.1065P,0,0,0,0,2
2025MNRAS.539.1756M,0,0,0,1,0
2025MNRAS.539.1894K,0,0,0,2,0
2025MNRAS.539.1964R,0,0,0,1,0
2025MNRAS.539.3046W,0,0,0,1,0
2025MNRAS.540..668C,0,0,0,1,0
2025MNRAS.540.1786F,0,0,0,1,0
2025MNRAS.540.1909S,0,0,0,1,0
2025MNRAS.540.2506S,0,0,0,1,0
2025MNRAS.540.2685E,0,0,0,4,0
2025MNRAS.540.3400Z,0,0,0,1,0
2025MNRAS.540L..28K,0,0,0,1,0
2025MNRAS.540L.109S,0,1,0,0,0
2025MNRAS.541...46K,0,0,0,3,0
2025MNRAS.541...58L,0,0,0,2,0
2025MNRAS.541..214D,0,0,0,1,0
2025MNRAS.541..516M,0,0,0,18,0
2025MNRAS.541.1403I,0,0,0,1,0
2025MNRAS.541.1419E,0,0,1,0,0
2025MNRAS.541.1434C,0,0,1,0,0
2025MNRAS.541.1557B,0,0,0,1,0
2025MNRAS.541.1628B,0,0,0,3,0
2025MNRAS.541.1866C,0,0,0,3,0
2025MNRAS.541.1913O,0,0,0,1,0
2025MNRAS.541.2631C,0,0,0,1,0
2025MNRAS.541.3772P,0,0,0,1,0
2025MNRAS.541L..14M,0,0,0,1,0
2025MNRAS.542.2269W,0,0,0,1,0
2025MNRAS.542.2542D,0,0,0,1,0
2025MNRAS.542.3289C,0,0,0,1,0
2025MNRAS.542L..85S,0,0,1,0,0
2025MNRAS.543...63P,0,0,0,10,0
2025MNRAS.543..851F,1,2,0,5,0
2025MNRAS.543.1158A,0,0,2,6,1
2025MNRAS.543.1584A,0,0,0,1,0
2025MNRAS.543.1705N,0,3,0,0,0
2025MNRAS.543.2116C,0,0,0,2,0
2025MNRAS.543.2292L,0,0,11,0,0
2025MNRAS.543.2349A,0,0,0,6,0
2025MNRAS.543.2723P,0,0,0,1,0
2025MNRAS.543.3035C,0,0,0,1,0
2025MNRAS.544..271Y,0,0,0,3,0
2025MNRAS.544..911O,0,0,1,0,0
2025MNRAS.544..948T,0,0,0,1,0
2025MNRAS.544..988B,0,0,5,0,0
2025MNRAS.544.1939V,0,0,1,0,0
2025MNRAS.544.3444C,0,0,1,0,0
2025MNRAS.tmp.2026O,0,0,0,5,0
2025NewA..11802375S,0,0,0,3,0
2025NewA..11902406W,0,0,0,1,0
2025NewA..12002409N,0,0,0,1,0
2025NewA..12002421C,0,0,1,0,0
2025NewA..12102435R,0,0,0,2,0
2025NewAR.10001721H,0,0,1,2,1
2025OEJV..262....1V,0,0,0,1,0
2025OJAp....8E..18R,0,0,0,2,0
2025OJAp....8E..61T,0,0,0,0,2
2025OJAp....8E..62E,0,1,0,0,0
2025OJAp....8E..97C,0,0,0,1,0
2025OJAp....8E.114F,0,0,0,4,0
2025OJAp....8E.122B,0,0,0,1,0
2025PARep...3...13C,0,0,0,4,0
2025PASA...42...40L,0,0,0,1,0
2025PASA...42...51B,0,0,1,5,0
2025PASA...42...75M,0,0,0,2,0
2025PASA...42..101B,0,0,1,0,0
2025PASA...42..125A,0,0,0,1,0
2025PASA...42..151M,0,0,0,1,0
2025PASA...42..161M,0,0,0,5,0
2025PASJ...77..773G,0,1,0,0,0
2025PASJ...77..823T,0,0,0,2,0
2025PASJ...77.1006S,0,0,1,0,0
2025PASJ...77.1126K,0,0,0,5,0
2025PASJ...77L..49N,0,0,1,0,0
2025PASJ..tmp..126K,0,0,0,4,0
2025PASJ..tmp..147U,0,0,0,2,0
2025PASP..137a4201R,0,0,0,1,0
2025PASP..137b4201B,0,0,0,1,0
2025PASP..137b4202R,0,0,0,1,0
2025PASP..137c4203N,0,0,0,3,0
2025PASP..137j4204R,0,0,0,3,0
2025PASP..137j4206B,0,0,0,1,0
2025PASP..137k4205E,0,0,0,4,0
2025PASP..137k4301B,0,0,0,1,0
2025PLoSO..2036592T,0,0,0,1,0
2025RAA....25c5001S,0,0,0,4,0
2025RAA....25e5010Z,1,2,2,1,0
2025RAA....25e7002S,0,0,0,1,0
2025RAA....25g5016W,0,0,0,7,0
2025RAA....25g5017T,0,0,0,1,0
2025RAA....25g5021W,0,0,0,1,0
2025RAA....25i7001M,0,0,0,1,0
2025RMxAA..61a..29T,0,0,0,1,0
2025RNAAS...9...50Q,0,0,0,1,0
2025RNAAS...9..137M,0,0,0,1,0
2025RNAAS...9..139C,0,1,0,0,0
2025RNAAS...9..169B,0,0,0,1,0
2025RNAAS...9..223H,0,0,0,1,0
2025arXiv250202738L,0,0,2,0,0
2025arXiv250302227S,0,0,2,1,0
2025arXiv250506606E,0,0,0,1,0
2025arXiv250515580V,0,0,0,2,0
2025arXiv250516588W,1,8,5,1,0
2025arXiv250612987W,0,0,1,0,0
2025arXiv250613919S,0,0,0,1,0
2025arXiv250614273E,0,1,0,0,0
2025arXiv250616135L,0,0,0,2,0
2025arXiv250623955M,0,0,0,1,0
2025arXiv250705367Z,0,0,0,2,0
2025arXiv250707093S,0,0,0,1,0
2025arXiv250708464T,0,0,0,1,0
2025arXiv250711618A,0,0,0,2,0
2025arXiv250713783K,0,0,0,1,0
2025arXiv250713850C,0,0,0,1,0
2025arXiv250719594J,0,0,0,2,0
2025arXiv250800988D,0,0,0,1,0
2025arXiv250816417Z,0,0,1,3,0
2025arXiv250903216D,0,0,0,1,0
2025arXiv250906910N,0,0,0,1,0
2025arXiv250910608K,0,0,0,1,0
2025arXiv250912315N,0,0,0,1,0
2025arXiv250913195Z,0,0,1,0,0
2025arXiv250916331L,0,0,0,2,0
2025arXiv250917216M,0,0,0,2,0
2025arXiv250917645H,0,0,1,0,0
2025arXiv250918677S,0,0,0,1,0
2025arXiv250919239C,0,1,0,2,0
2025arXiv250926147T,0,0,1,0,0
2025arXiv251002132C,0,0,0,3,0
2025arXiv251002238R,0,0,1,0,0
2025arXiv251011528D,0,0,0,1,0
2025arXiv251011988W,0,0,0,1,0
2025arXiv251012601A,0,0,0,1,0
2025arXiv251014149E,0,0,0,2,0
2025arXiv251015389M,0,0,0,3,0
2025arXiv251017693S,0,0,0,1,0
2025arXiv251021385M,0,0,0,1,0
2025arXiv251024655L,0,0,0,1,0
2025arXiv251102221T,0,0,0,1,0
2025arXiv251104269T,0,0,0,2,0
2025arXiv251104280Q,0,0,0,1,0
2025arXiv251105248G,0,0,8,0,0
2025arXiv251105378L,0,0,1,2,0
2025arXiv251107596A,0,1,0,0,0
2025arXiv251108309M,0,0,0,2,0
2025arXiv251108790M,0,0,0,1,0
2025arXiv251110537A,0,0,1,0,0
2025arXiv251113915I,0,0,0,5,0
2025arXiv251114686D,0,0,0,1,0
2025arXiv251115215A,0,0,0,1,0
2025arXiv251117800D,0,0,0,1,0
2025arXiv251120566G,0,0,0,1,0
2025arXiv251120847O,0,0,1,0,0
2025arXiv251122295F,0,0,0,2,0
2025arXiv251122491N,0,0,0,2,0
2025arXiv251200721O,0,0,0,1,0
2025arXiv251200967H,0,0,0,1,0
2025arXiv251201543T,0,0,0,1,0
2025arXiv251202614T,0,0,0,1,0
2025arXiv251202802S,0,0,0,1,0
2025arXiv251203552B,0,1,1,0,0
2025arXiv251205670N,0,0,0,2,0
2025arXiv251206069A,0,0,0,1,0
2025arXiv251206083L,0,0,0,2,0
2025arXiv251207029D,0,0,0,1,0
2025arXiv251208932S,0,0,0,1,0
2025arXiv251209339P,0,0,0,2,0
2025arXiv251209987Z,0,0,0,1,0
2025arXiv251210072D,0,0,0,1,0
2025arXiv251211120S,0,0,0,2,0
2025arXiv251211376H,0,0,0,1,0
2025arXiv251211972L,0,0,1,0,0
2025arXiv251212055G,0,0,0,1,0
2025arXiv251212290I,0,0,0,2,0
2025arXiv251214593P,0,0,0,3,0
2025arXiv251216042F,0,1,0,0,0
2025arXiv251217072F,0,0,0,1,0
2025arXiv251219218P,0,0,0,1,0
2025arXiv251220175H,0,0,0,6,0
2025arXiv251222338S,0,0,1,0,0
2025arXiv251222685D,0,0,0,2,0
2025arXiv251223815T,0,0,0,5,0
2025arXiv251223846C,0,0,0,1,0
2025prim.book.....M,0,0,1,0,0
2026A&A...705A...7S,0,0,0,4,0
2026A&A...705A..29G,0,0,0,4,0
2026A&A...705A..63U,0,0,0,1,0
2026A&A...705A..92R,0,0,1,0,0
2026A&A...705A.178G,0,0,0,1,0
2026A&A...705A.182M,0,0,0,2,0
2026A&A...705A.231I,0,0,0,2,0
2026A&A...706A...5T,0,0,0,1,0
2026A&A...706A...8A,0,0,1,0,0
2026A&A...706A..74A,0,1,0,0,0
2026A&A...706A..81S,0,0,0,1,0
2026A&A...706A..87L,0,0,0,2,0
2026A&A...706A..94P,0,0,0,1,0
2026A&A...706A..98K,0,0,0,1,0
2026A&C....5501044A,1,0,0,1,0
2026AJ....171...19M,0,0,0,1,0
2026AJ....171...45K,0,0,0,2,0
2026AJ....171...72B,0,1,1,0,0
2026AJ....171...92D,0,0,0,1,0
2026AJ....171...93L,0,0,0,1,0
2026AJ....171...95Z,0,0,0,2,0
2026AJ....171..102N,0,0,0,1,0
2026AN....34770055B,0,0,0,1,0
2026ApJ...996...14L,0,0,0,1,0
2026ApJ...996...26S,0,0,0,2,0
2026ApJ...996...32K,0,0,0,1,0
2026ApJ...997..119O,0,0,0,1,0
2026ApJ...997..123I,0,0,0,5,0
2026ApJ...997..130O,0,0,1,0,0
2026ApJ...997..166D,0,0,0,1,0
2026ApJ...997..273C,0,0,0,3,0
2026ApJ...997..285Z,0,0,0,1,0
2026ApJ...997..288F,0,1,0,0,0
2026ApJ...997L...2I,0,0,1,0,0
2026ApJ...998....7M,0,0,0,1,0
2026ApJ...998...40L,0,0,1,0,0
2026ApJ...998...54G,0,0,0,2,0
2026ApJ...998...82T,0,0,0,5,0
2026ApJS..282...14S,0,0,0,0,1
2026ApJS..282...20F,0,0,0,1,0
2026ApJS..282...26H,0,0,1,0,0
2026MNRAS.545S1934L,0,0,0,1,0
2026MNRAS.545S2063M,0,0,0,4,0
2026MNRAS.545S2146M,0,0,0,2,0
2026MNRAS.545S2247S,0,0,0,1,0
2026MNRAS.545f1703T,0,0,0,1,0
2026MNRAS.545f1934L,0,0,0,1,0
2026MNRAS.545f1964T,0,0,0,2,0
2026MNRAS.545f2008L,0,0,0,2,0
2026MNRAS.545f2020S,0,0,0,1,0
2026MNRAS.545f2063M,0,0,0,4,0
2026MNRAS.545f2112M,0,0,0,2,0
2026MNRAS.545f2146M,0,0,0,2,0
2026MNRAS.545f2177I,0,0,0,1,0
2026MNRAS.545f2247S,0,0,0,1,0
2026MNRAS.546S2266L,0,0,0,1,0
2026MNRAS.546S2272K,0,0,0,2,0
2026MNRAS.546ag038B,0,0,0,3,0
2026MNRAS.546f2147O,0,0,0,5,0
2026MNRAS.546f2266L,0,0,0,1,0
2026MNRAS.546f2272K,0,0,0,2,0
2026MNRAS.tmp...23M,0,0,0,1,0
2026MNRAS.tmp...32B,0,0,0,3,0
2026MNRAS.tmp...46Z,0,0,0,2,0
2026MNRAS.tmp...63S,0,0,0,2,0
2026MNRAS.tmp..137M,0,0,0,2,0
2026MNRAS.tmp..153L,0,0,0,1,0
2026MNRAS.tmp..190Y,0,0,0,1,0
2026PASA...43....7P,0,0,0,2,0
2026PASJ...78..111K,0,0,0,4,0
2026PASJ..tmp..149K,0,0,0,2,0
2026PhR..1150....1P,0,1,2,1,0
2026RAA....26a5012Q,0,1,0,0,0
2026RAA....26c5020E,0,0,0,1,0
2026arXiv260100061E,0,0,0,1,0
2026arXiv260100962G,0,0,0,1,0
2026arXiv260101540Z,0,0,0,1,0
2026arXiv260102287Z,0,0,0,2,0
2026arXiv260102494J,0,0,0,1,0
2026arXiv260102724Z,0,0,0,1,0
2026arXiv260103072B,0,0,0,2,0
2026arXiv260103642Z,0,0,0,1,0
2026arXiv260104769B,0,0,0,3,0
2026arXiv260107184B,0,1,0,4,0
2026arXiv260109796X,0,1,0,0,0
2026arXiv260110404G,0,0,0,2,0
2026arXiv260110595Y,0,0,0,2,0
2026arXiv260110631I,0,0,1,0,0
2026arXiv260112396K,1,0,0,0,0
2026arXiv260112789A,0,0,0,1,0
2026arXiv260112999N,0,0,0,2,0
2026arXiv260114156S,0,0,0,1,0
2026arXiv260114499N,0,0,0,1,0
2026arXiv260115387T,0,0,0,3,0
2026arXiv260115969W,0,0,0,2,0
2026arXiv260115974P,0,0,0,2,0
2026arXiv260116252T,0,0,1,1,0
2026arXiv260117477B,0,0,0,1,0
2026arXiv260117715H,0,0,0,1,0
2026arXiv260118866M,0,0,1,1,0
2026arXiv260119328W,0,0,0,1,0
2026arXiv260119382J,0,0,0,1,0
2026arXiv260119996S,0,0,0,1,0
2026arXiv260120652D,0,0,0,1,0
2026arXiv260121292T,0,0,0,1,0
2026arXiv260122071N,0,0,0,1,0
2026arXiv260122656M,0,0,0,1,0
2026arXiv260200310M,0,0,0,0,1
2026arXiv260201702C,0,0,2,3,0
2026arXiv260202054E,0,0,0,2,0
2026arXiv260202449K,0,0,0,38,0
2026arXiv260202670O,0,0,2,1,0
2026arXiv260203079L,0,0,0,1,0
2026arXiv260205168C,0,0,2,0,0
2026arXiv260208408R,0,0,0,1,0
2026arXiv260209377S,0,0,1,0,0
2026arXiv260209400F,0,0,0,1,0
2026arXiv260210323N,0,0,0,1,0
2026arXiv260211994B,0,0,0,1,3
